work_id,completion_date,disbursed_amount,has_evidence,raw_evidence_status
WS/MP653/2025-2026/190023-Construction of common work sheds/ common covered sitting area,20-Feb-2026,500000.0,False,nan
WS/MP541/2025-2026/160370-Construction of community centers and community halls,24-Feb-2026,400000.0,False,nan
WS/MP429/2025-2026/200481-Construction of common work sheds/ common covered sitting area,16-Jan-2026,249793.0,True,Images
"WS/MP829/2024-2025/164111-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,249775.0,True,Images
"WS/MP829/2024-2025/164112-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,249775.0,True,Images
WS/MP761/2025-2026/171806-Construction of community centers and community halls,15-Jul-2025,300000.0,False,nan
"WS/MP18188/2025-2026/160109-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,124516.0,False,nan
"WS/MP18188/2025-2026/160108-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,124542.0,True,Images
"WS/MP18188/2025-2026/160106-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,124735.0,True,Images
WS/MP18062/2025-2026/188083-Improvement of electricity distribution infrastructure,26-Dec-2025,262185.0,False,nan
WS/MP18062/2025-2026/196326-Improvement of electricity distribution infrastructure,16-Dec-2025,258998.0,False,nan
WS/MP18062/2025-2026/196321-Improvement of electricity distribution infrastructure,13-May-2026,319500.0,False,nan
WS/MP18062/2025-2026/196328-Improvement of electricity distribution infrastructure,11-Feb-2026,338810.0,False,nan
"WS/MP18188/2025-2026/160111-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,124979.0,True,Images
WS/MP18062/2025-2026/191290-Improvement of electricity distribution infrastructure,11-Nov-2025,54812.0,False,nan
WS/MP18062/2025-2026/191299-Improvement of electricity distribution infrastructure,09-Mar-2026,155184.0,False,nan
WS/MP18062/2025-2026/191279-Improvement of electricity distribution infrastructure,26-Dec-2025,271595.0,False,nan
WS/MP18062/2025-2026/191296-Improvement of electricity distribution infrastructure,25-Mar-2026,429547.0,False,nan
WS/MP18062/2025-2026/188081-Improvement of electricity distribution infrastructure,30-Dec-2025,98331.0,False,nan
WS/MP18062/2025-2026/191280-Improvement of electricity distribution infrastructure,30-Dec-2025,197247.0,False,nan
WS/MP18187/2025-2026/189888-Installing tube-wells and borewells,17-Jul-2025,120003.0,True,Images
WS/MP18062/2025-2026/191293-Improvement of electricity distribution infrastructure,06-Feb-2026,55045.0,False,nan
WS/MP18062/2025-2026/192223-Improvement of electricity distribution infrastructure,06-Feb-2026,106184.0,False,nan
WS/MP18062/2025-2026/196323-Improvement of electricity distribution infrastructure,05-Feb-2026,33044.0,False,nan
"WS/MP758/2025-2026/176143-Purchase of smart boards, visual display units and projectors",15-Jul-2025,199060.0,True,Images
WS/MP859/2025-2026/190565-Lighting of public spaces,25-Sep-2025,296280.0,True,Images
"WS/MP600/2025-2026/179398-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",16-Jul-2025,194000.0,True,Images
"WS/MP758/2025-2026/175014-Purchase of smart boards, visual display units and projectors",15-Jul-2025,199060.0,True,Images
"WS/MP758/2025-2026/175013-Purchase of smart boards, visual display units and projectors",15-Jul-2025,199060.0,True,Images
"WS/MP758/2025-2026/176149-Purchase of smart boards, visual display units and projectors",15-Jul-2025,199060.0,True,Images
"WS/MP758/2025-2026/176148-Purchase of smart boards, visual display units and projectors",15-Jul-2025,199060.0,True,Images
WS/MP598/2024-2025/163699-Construction of footpaths and pedestrian ways,15-May-2026,300000.0,False,nan
WS/MP598/2024-2025/163700-Construction of footpaths and pedestrian ways,15-May-2026,200000.0,False,nan
"WS/MP758/2025-2026/176146-Purchase of smart boards, visual display units and projectors",15-Jul-2025,199060.0,True,Images
WS/MP18221/2024-2025/141009-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18221/2024-2025/141004-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18221/2024-2025/141006-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18221/2024-2025/141005-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18221/2024-2025/141012-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18221/2024-2025/141010-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18221/2024-2025/141008-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18221/2024-2025/141007-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18221/2024-2025/141011-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18207/2025-2026/195449-Lighting of public spaces,09-Jan-2026,9866200.0,True,Images
WS/MP18221/2024-2025/141015-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18221/2024-2025/141019-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP18221/2024-2025/141016-Lighting of public spaces,22-Jan-2026,211299.0,False,nan
WS/MP825/2024-2025/150725-Lighting of public spaces,15-Jul-2025,594445.0,True,Images
WS/MP643/2025-2026/163515-Lighting of public spaces,16-Jul-2025,364247.0,True,Images
WS/MP18248/2024-2025/152613-Purchase of non-conventional energy system and devices for community use,16-Dec-2025,649800.0,False,nan
WS/MP18248/2024-2025/152612-Purchase of non-conventional energy system and devices for community use,16-Dec-2025,1049600.0,False,nan
WS/MP18041/2024-2025/143142-Street lights,15-Jul-2025,850000.0,False,nan
WS/MP360/2025-2026/212677-Purchase of mobile water tankers,04-Sep-2025,159212.0,True,Images
WS/MP18041/2024-2025/143147-Street lights,15-Jul-2025,850000.0,False,nan
"WS/MP18351/2024-2025/160330-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,489389.0,True,Images
WS/MP18137/2025-2026/158695-Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons,27-Feb-2026,500000.0,True,Images
"WS/MP18351/2024-2025/160328-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,499999.0,True,Images
"WS/MP18351/2024-2025/160329-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,399999.0,True,Images
WS/MP618/2024-2025/156186-Construction of community centers and community halls,15-Jul-2025,500000.0,True,Images
WS/MP18219/2025-2026/153025-Construction of rooms and halls in school and colleges,15-Jul-2025,659642.0,True,Images
WS/MP18394/2024-2025/151365-Lighting of public spaces,15-Jul-2025,350000.0,True,Images
WS/MP618/2024-2025/171215-Construction of community centers and community halls,16-Jul-2025,499293.0,True,Images
WS/MP642/2025-2026/195674-Purchase of mobile water tankers,27-Mar-2026,163424.0,True,Images
WS/MP18394/2024-2025/151364-Lighting of public spaces,15-Jul-2025,350000.0,True,Images
WS/MP642/2025-2026/195673-Purchase of mobile water tankers,26-Mar-2026,163424.0,True,Images
WS/MP642/2025-2026/195671-Purchase of mobile water tankers,28-Mar-2026,163424.0,True,Images
WS/MP642/2025-2026/195684-Purchase of mobile water tankers,28-Mar-2026,163424.0,True,Images
WS/MP642/2025-2026/195683-Purchase of mobile water tankers,28-Mar-2026,163424.0,True,Images
WS/MP642/2025-2026/195682-Purchase of mobile water tankers,28-Mar-2026,163424.0,True,Images
WS/MP642/2025-2026/195681-Purchase of mobile water tankers,28-Mar-2026,163424.0,True,Images
WS/MP642/2025-2026/195680-Purchase of mobile water tankers,28-Mar-2026,163424.0,True,Images
WS/MP642/2025-2026/195679-Purchase of mobile water tankers,27-Mar-2026,163424.0,True,Images
WS/MP642/2025-2026/195678-Purchase of mobile water tankers,27-Mar-2026,163424.0,True,Images
WS/MP642/2025-2026/195677-Purchase of mobile water tankers,27-Mar-2026,163424.0,True,Images
"WS/MP529/2024-2025/178551-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,222353.0,True,Images
WS/MP642/2025-2026/195689-Purchase of mobile water tankers,28-Mar-2026,163424.0,True,Images
"WS/MP529/2024-2025/178566-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,492460.0,True,Images
WS/MP393/2025-2026/190425-Lighting of public spaces,15-Jul-2025,800000.0,True,Images
WS/MP524/2024-2025/152580-Construction of boundary walls of existing public and community buildings,15-Jul-2025,399788.0,True,Images
"WS/MP529/2024-2025/178563-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,496831.0,True,Images
"WS/MP529/2024-2025/178562-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,496799.0,True,Images
"WS/MP529/2024-2025/178558-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,493845.0,True,Images
"WS/MP524/2024-2025/168913-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,497686.0,True,Images
"WS/MP529/2024-2025/178557-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,492224.0,True,Images
"WS/MP529/2024-2025/178556-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Jul-2025,496700.0,True,Images
"WS/MP529/2024-2025/178548-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,493845.0,True,Images
"WS/MP529/2024-2025/150357-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,399479.0,True,Images
"WS/MP18155/2024-2025/177940-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,2787699.0,True,Images
"WS/MP716/2025-2026/180618-Construction of roads, link roads, pathways or any other road with or without drainage system",29-Dec-2025,1000000.0,True,Images
WS/MP681/2024-2025/134802-Construction of community centers and community halls,18-Jul-2025,1493920.0,True,Images
"WS/MP529/2024-2025/178536-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,477822.0,True,Images
"WS/MP529/2024-2025/163833-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,494449.0,True,Images
"WS/MP529/2024-2025/163834-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,493038.0,True,Images
WS/MP18011/2025-2026/206998-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
WS/MP18011/2025-2026/207000-Installing tube-wells and borewells,09-Jan-2026,199955.0,True,Images
"WS/MP529/2024-2025/163835-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,497378.0,True,Images
WS/MP18011/2025-2026/207001-Installing tube-wells and borewells,09-Jan-2026,199960.0,True,Images
WS/MP18011/2025-2026/207002-Installing tube-wells and borewells,09-Jan-2026,199998.0,True,Images
WS/MP18011/2025-2026/207020-Installing tube-wells and borewells,09-Jan-2026,199980.0,True,Images
WS/MP18011/2025-2026/207021-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
WS/MP18011/2025-2026/207004-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
WS/MP18011/2025-2026/207007-Installing tube-wells and borewells,09-Jan-2026,199947.0,True,Images
WS/MP18011/2025-2026/207013-Installing tube-wells and borewells,09-Jan-2026,199960.0,True,Images
WS/MP18011/2025-2026/207016-Installing tube-wells and borewells,09-Jan-2026,199955.0,True,Images
"WS/MP727/2024-2025/140496-Construction of roads, link roads, pathways or any other road with or without drainage system",23-Jul-2025,396986.0,True,Images
"WS/MP423/2024-2025/138281-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Sep-2025,207056.0,False,nan
WS/MP18011/2025-2026/207022-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
"WS/MP18054/2025-2026/163976-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Nov-2025,150000.0,True,Images
WS/MP18011/2025-2026/207023-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
WS/MP18011/2025-2026/207028-Installing tube-wells and borewells,09-Jan-2026,199947.0,True,Images
WS/MP18011/2025-2026/207025-Installing tube-wells and borewells,09-Jan-2026,199960.0,True,Images
"WS/MP423/2025-2026/200550-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Sep-2025,241426.0,False,nan
WS/MP18011/2025-2026/207026-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
WS/MP18011/2025-2026/207034-Installing tube-wells and borewells,09-Jan-2026,199960.0,True,Images
"WS/MP18057/2025-2026/157142-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275888.0,True,Images
WS/MP18011/2025-2026/207341-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
"WS/MP423/2025-2026/200557-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Sep-2025,248824.0,False,nan
WS/MP18321/2024-2025/163281-Installing tube-wells and borewells,11-Aug-2025,150000.0,True,Images
WS/MP18011/2025-2026/207030-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
WS/MP18011/2025-2026/207342-Installing tube-wells and borewells,09-Jan-2026,199955.0,True,Images
"WS/MP18057/2025-2026/157139-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
WS/MP18011/2025-2026/207340-Installing tube-wells and borewells,09-Jan-2026,199998.0,True,Images
"WS/MP18057/2025-2026/156846-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275800.0,True,Images
"WS/MP18057/2025-2026/157204-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275880.0,True,Images
"WS/MP18057/2025-2026/157200-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
"WS/MP370/2025-2026/184908-Purchase of IT systems, including hardware and software for educational purposes",16-Jul-2025,480000.0,True,Images
"WS/MP18057/2025-2026/156848-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
"WS/MP18054/2025-2026/163970-Construction of roads, link roads, pathways or any other road with or without drainage system",04-Aug-2025,150000.0,True,Images
"WS/MP18054/2024-2025/164025-Construction of roads, link roads, pathways or any other road with or without drainage system",11-Aug-2025,300000.0,True,Images
"WS/MP18054/2024-2025/164023-Construction of roads, link roads, pathways or any other road with or without drainage system",11-Aug-2025,110000.0,True,Images
"WS/MP18057/2025-2026/157154-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
"WS/MP18057/2025-2026/157153-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275555.0,True,Images
"WS/MP18057/2025-2026/157183-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
"WS/MP18188/2024-2025/155202-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,492164.0,False,nan
"WS/MP18057/2025-2026/157199-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
"WS/MP787/2025-2026/190278-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Dec-2025,641491.0,True,Images
"WS/MP18057/2025-2026/157152-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
"WS/MP787/2025-2026/190279-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Dec-2025,647801.0,False,nan
"WS/MP18057/2025-2026/157209-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
"WS/MP787/2025-2026/190274-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Dec-2025,1392472.0,True,Images
"WS/MP787/2025-2026/190273-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Dec-2025,140497.0,True,Images
"WS/MP787/2025-2026/190277-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Dec-2025,849694.0,True,Images
"WS/MP18161/2024-2025/138108-Construction of roads, link roads, pathways or any other road with or without drainage system",02-Aug-2025,399764.0,True,Images
"WS/MP18185/2025-2026/176110-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",16-Jul-2025,993461.0,True,Images
"WS/MP490/2024-2025/187257-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,268568.0,True,Images
"WS/MP423/2025-2026/138820-Construction of roads, link roads, pathways or any other road with or without drainage system",01-Aug-2025,99575.0,False,nan
WS/MP18089/2025-2026/155190-Lighting of public spaces,17-Jan-2026,1500000.0,True,Images
"WS/MP18322/2025-2026/183090-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,300000.0,True,Images
WS/MP18175/2025-2026/171236-Purchase of furniture and fixtures for educational purposes,16-Jul-2025,625000.0,True,Images
"WS/MP18322/2025-2026/183088-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,300000.0,True,Images
WS/MP18175/2025-2026/171237-Purchase of furniture and fixtures for educational purposes,16-Jul-2025,625000.0,True,Images
"WS/MP18322/2025-2026/183096-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,300000.0,True,Images
WS/MP18175/2025-2026/171238-Purchase of furniture and fixtures for educational purposes,16-Jul-2025,625000.0,True,Images
WS/MP18175/2025-2026/171239-Purchase of furniture and fixtures for educational purposes,16-Jul-2025,625000.0,True,Images
"WS/MP18322/2025-2026/183094-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,300000.0,True,Images
WS/MP18180/2025-2026/149574-Construction of toilet blocks,16-Jul-2025,784576.0,False,nan
"WS/MP18322/2025-2026/183089-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,300000.0,True,Images
WS/MP18059/2025-2026/183599-Construction of boundary walls of existing public and community buildings,16-Jul-2025,250000.0,True,Images
"WS/MP18120/2025-2026/174642-Construction of roads, link roads, pathways or any other road with or without drainage system",21-Jul-2025,996314.0,True,Images
WS/MP18175/2025-2026/171240-Purchase of furniture and fixtures for educational purposes,16-Jul-2025,625000.0,True,Images
"WS/MP18322/2025-2026/183095-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,300000.0,True,Images
WS/MP18175/2025-2026/171241-Purchase of furniture and fixtures for educational purposes,16-Jul-2025,625000.0,True,Images
WS/MP18322/2025-2026/183084-Providing drains and gutters for public drainage,16-Jul-2025,300000.0,True,Images
"WS/MP18326/2024-2025/160249-Construction of roads, link roads, pathways or any other road with or without drainage system",20-Sep-2025,299796.0,False,nan
"WS/MP18326/2024-2025/160257-Construction of roads, link roads, pathways or any other road with or without drainage system",17-Sep-2025,499784.0,False,nan
"WS/MP18326/2024-2025/160256-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Sep-2025,499494.0,True,Images
"WS/MP18203/2025-2026/154436-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Feb-2026,713043.0,True,Images
"WS/MP18326/2024-2025/160255-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Sep-2025,499599.0,True,Images
"WS/MP243/2025-2026/158665-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,375382.0,True,Images
WS/MP826/2024-2025/135588-Street lights,11-Aug-2026,405348.0,True,Images
"WS/MP18203/2025-2026/154422-Construction of roads, link roads, pathways or any other road with or without drainage system",24-Feb-2026,1165599.0,True,Images
"WS/MP18344/2025-2026/176589-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,200000.0,True,Images
"WS/MP673/2025-2026/176955-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Jul-2025,696992.0,True,Images
"WS/MP18375/2025-2026/187770-Construction of roads, link roads, pathways or any other road with or without drainage system",26-Feb-2026,500000.0,True,Images
"WS/MP18137/2025-2026/158687-Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes",02-Mar-2026,250000.0,True,Images
"WS/MP18057/2025-2026/157140-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275800.0,True,Images
"WS/MP18057/2025-2026/157149-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
"WS/MP18057/2025-2026/157143-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275555.0,True,Images
"WS/MP18057/2025-2026/157147-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
"WS/MP18185/2025-2026/179373-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",16-Jul-2025,2496012.0,True,Images
"WS/MP18057/2025-2026/157144-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275555.0,True,Images
"WS/MP423/2025-2026/200549-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Sep-2025,199719.0,False,nan
"WS/MP18057/2025-2026/157141-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275800.0,True,Images
"WS/MP18057/2024-2025/156566-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275500.0,True,Images
"WS/MP18057/2024-2025/156843-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275500.0,True,Images
"WS/MP18057/2024-2025/156483-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275500.0,True,Images
"WS/MP423/2025-2026/200556-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Sep-2025,83083.0,False,nan
"WS/MP18057/2024-2025/156845-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275800.0,True,Images
"WS/MP18064/2025-2026/167858-Construction of roads, link roads, pathways or any other road with or without drainage system",03-Nov-2025,264036.0,True,Images
"WS/MP18057/2024-2025/156474-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275555.0,True,Images
"WS/MP18057/2024-2025/156847-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275555.0,True,Images
"WS/MP18057/2024-2025/156849-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275500.0,True,Images
"WS/MP18057/2024-2025/156478-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275555.0,True,Images
"WS/MP18057/2025-2026/157198-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275880.0,True,Images
"WS/MP18057/2025-2026/157184-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275888.0,True,Images
"WS/MP18057/2025-2026/157151-Purchase of smart boards, visual display units and projectors",23-Jul-2025,275900.0,True,Images
WS/MP18102/2025-2026/198461-Construction of culverts and bridges,05-Mar-2026,1000000.0,True,Images
"WS/MP18089/2025-2026/196842-Construction of roads, link roads, pathways or any other road with or without drainage system",01-Sep-2025,497336.0,True,Images
WS/MP484/2024-2025/155918-Providing drains and gutters for public drainage,13-Sep-2025,559603.0,True,Images
WS/MP18089/2025-2026/175223-Construction of community centers and community halls,01-Sep-2025,298130.0,True,Images
"WS/MP18173/2025-2026/164086-Construction of roads, link roads, pathways or any other road with or without drainage system",06-Apr-2026,499370.0,True,Images
WS/MP18089/2025-2026/175183-Construction of community centers and community halls,11-Sep-2025,298967.0,True,Images
WS/MP618/2024-2025/156176-Construction of community centers and community halls,16-Jul-2025,498009.0,True,Images
WS/MP484/2024-2025/161612-Construction of community centers and community halls,06-Feb-2026,645209.0,False,nan
WS/MP444/2024-2025/146251-Purchase of mobile water tankers,29-Jan-2026,190546.0,True,Images
"WS/MP432/2025-2026/206004-Construction of roads, link roads, pathways or any other road with or without drainage system",21-Jan-2026,150000.0,True,Images
WS/MP444/2024-2025/146252-Purchase of mobile water tankers,29-Jan-2026,190546.0,True,Images
WS/MP444/2024-2025/146200-Purchase of mobile water tankers,28-Jan-2026,190546.0,True,Images
WS/MP444/2024-2025/146201-Purchase of mobile water tankers,28-Jan-2026,190546.0,True,Images
WS/MP444/2024-2025/146202-Purchase of mobile water tankers,28-Jan-2026,190546.0,True,Images
WS/MP444/2024-2025/146203-Purchase of mobile water tankers,28-Jan-2026,190546.0,True,Images
WS/MP18228/2024-2025/148758-Street lights,30-Jan-2026,20896.0,False,nan
WS/MP444/2024-2025/146204-Purchase of mobile water tankers,28-Jan-2026,190546.0,True,Images
WS/MP18228/2024-2025/148759-Street lights,02-Feb-2026,83584.0,False,nan
WS/MP444/2024-2025/146205-Purchase of mobile water tankers,29-Jan-2026,190546.0,True,Images
WS/MP18228/2024-2025/148760-Street lights,02-Feb-2026,20896.0,False,nan
WS/MP18024/2025-2026/148294-Construction of community centers and community halls,06-Nov-2025,199232.0,False,nan
WS/MP18228/2024-2025/148768-Street lights,02-Feb-2026,20896.0,False,nan
WS/MP18228/2024-2025/148769-Street lights,02-Feb-2026,41792.0,False,nan
WS/MP444/2024-2025/146206-Purchase of mobile water tankers,28-Jan-2026,190546.0,True,Images
WS/MP18024/2025-2026/148297-Construction of boundary walls of existing public and community buildings,29-Nov-2025,199832.0,False,nan
WS/MP444/2024-2025/146207-Purchase of mobile water tankers,28-Jan-2026,190546.0,True,Images
WS/MP18024/2025-2026/148308-Construction of boundary walls of existing public and community buildings,28-Nov-2025,199898.0,False,nan
"WS/MP432/2025-2026/206056-Construction of roads, link roads, pathways or any other road with or without drainage system",15-May-2026,150000.0,False,nan
WS/MP18228/2024-2025/148770-Street lights,02-Feb-2026,20896.0,False,nan
WS/MP444/2024-2025/146208-Purchase of mobile water tankers,28-Jan-2026,190546.0,True,Images
WS/MP728/2025-2026/191750-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,06-Aug-2026,707932.0,True,Images
"WS/MP432/2025-2026/213462-Construction of roads, link roads, pathways or any other road with or without drainage system",12-May-2026,150000.0,False,nan
WS/MP18228/2024-2025/148778-Street lights,02-Feb-2026,20896.0,False,nan
WS/MP541/2025-2026/170070-Construction of public toilets and bathrooms,13-Mar-2026,399914.0,True,Images
WS/MP18228/2024-2025/148756-Street lights,02-Feb-2026,62688.0,False,nan
WS/MP18228/2024-2025/148755-Street lights,02-Feb-2026,41792.0,False,nan
WS/MP18228/2024-2025/148754-Street lights,02-Feb-2026,20896.0,False,nan
WS/MP18228/2024-2025/148753-Street lights,02-Feb-2026,62688.0,False,nan
WS/MP747/2025-2026/147476-Construction of bus-sheds or bus-stops,17-Jul-2025,749622.0,True,Images
WS/MP432/2025-2026/213493-Construction of community centers and community halls,19-Feb-2026,250000.0,True,Images
WS/MP716/2025-2026/210118-Setting up of kitchen and pantries,17-Jul-2025,35000.0,False,nan
WS/MP18228/2024-2025/148744-Street lights,02-Feb-2026,20896.0,False,nan
"WS/MP18205/2024-2025/148392-Construction of roads, link roads, pathways or any other road with or without drainage system",15-Nov-2025,748105.0,False,nan
WS/MP18011/2025-2026/210132-Installing tube-wells and borewells,09-Jan-2026,199955.0,True,Images
WS/MP18154/2025-2026/203538-Installing tube-wells and borewells,21-Aug-2026,400000.0,True,Images
WS/MP18011/2025-2026/210133-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
WS/MP18011/2025-2026/210135-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
WS/MP18011/2025-2026/210134-Installing tube-wells and borewells,09-Jan-2026,199998.0,True,Images
WS/MP18205/2024-2025/148336-Installation of fixed garden gym equipment,15-Nov-2025,686442.0,False,nan
WS/MP18228/2024-2025/148743-Street lights,02-Feb-2026,41792.0,False,nan
WS/MP18228/2024-2025/148742-Street lights,02-Feb-2026,83584.0,False,nan
WS/MP18011/2025-2026/210136-Installing tube-wells and borewells,09-Jan-2026,199942.0,True,Images
WS/MP18228/2024-2025/149185-Street lights,02-Feb-2026,20900.0,False,nan
WS/MP18011/2025-2026/210240-Installing tube-wells and borewells,09-Jan-2026,199998.0,True,Images
WS/MP18228/2024-2025/149186-Street lights,02-Feb-2026,20896.0,False,nan
WS/MP18011/2025-2026/210241-Installing tube-wells and borewells,09-Jan-2026,199955.0,True,Images
WS/MP18228/2024-2025/148790-Street lights,02-Feb-2026,83584.0,False,nan
WS/MP18228/2024-2025/148788-Street lights,02-Feb-2026,20896.0,False,nan
"WS/MP18050/2025-2026/179312-Construction of roads, link roads, pathways or any other road with or without drainage system",21-Aug-2026,499900.0,True,Images
WS/MP18228/2024-2025/148787-Street lights,02-Feb-2026,20896.0,False,nan
WS/MP18228/2024-2025/148785-Street lights,02-Feb-2026,62688.0,False,nan
WS/MP18228/2024-2025/148782-Street lights,02-Feb-2026,20896.0,False,nan
WS/MP18011/2025-2026/210137-Installing tube-wells and borewells,09-Jan-2026,199939.0,True,Images
WS/MP18228/2024-2025/148781-Street lights,02-Feb-2026,41792.0,False,nan
WS/MP18011/2025-2026/210239-Installing tube-wells and borewells,09-Jan-2026,199955.0,True,Images
