canonical_work_id,iso_forest_raw_score,lof_raw_score,ml_anomaly_score,is_ml_anomaly,top_contributing_features
WORK_HASH_12934775475927672715,-0.2177,-0.5258,0.0,False,multivariate_combination
WORK_HASH_1293481252152843559,-0.084,-0.4923,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12934819634461427759,-0.1447,-0.5124,0.0,False,inactivity_gap_days
WORK_HASH_12935058869667208808,-0.1623,-0.475,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12935538141217064588,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12935542594745943538,-0.2163,-0.52,0.0,False,multivariate_combination
WORK_HASH_12935607413913010744,-0.1393,-0.5051,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12935721927027398013,-0.1265,-0.3502,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12935810662904803207,-0.1086,-0.4777,0.0,False,sanction_delay_days
WORK_HASH_12935835094230466653,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12935836881747222930,-0.1178,-0.3831,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12935839416686770004,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12935839416686770004,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12936000740134932399,0.1114,-0.3686,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_1293600447547143844,-0.1435,-0.5309,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12936191344667560477,-0.1501,-0.4868,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12936199706968782213,-0.0951,-0.4633,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12936505063881134638,-0.1341,-0.5294,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_12936519931952592591,-0.1693,-0.4769,0.0,False,inactivity_gap_days
WORK_HASH_12936598265907399449,-0.1688,-0.4481,0.0,False,inactivity_gap_days
WORK_HASH_12936682048393637054,-0.2182,-0.5,0.0,False,multivariate_combination
WORK_HASH_12936706856384360098,-0.2009,0.8014,0.0,False,multivariate_combination
WORK_HASH_12936772016360288609,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12936772016360288609,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12936772016360288609,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12936896023933510414,-0.0149,-0.5271,0.0,False,sanction_delay_days
WORK_HASH_12937061077962636684,-0.1975,-0.47,0.0,False,inactivity_gap_days
WORK_HASH_12937383027954222505,-0.1754,-0.3724,0.0,False,sanction_delay_days
WORK_HASH_12937612370390573955,-0.1364,-0.5084,0.0,False,sanction_delay_days
WORK_HASH_1293780246104495738,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12937882656509955223,-0.2048,-0.5351,0.0,False,inactivity_gap_days
WORK_HASH_12938098475569622536,-0.1204,-0.5236,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_12938609117184494590,-0.1344,-0.4894,0.0,False,sanction_delay_days
WORK_HASH_12938908705744674438,-0.1883,-0.5158,0.0,False,sanction_delay_days
WORK_HASH_12939209428019845028,0.011,-0.5066,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_12939383577710859883,-0.1838,-0.5107,0.0,False,sanction_delay_days
WORK_HASH_12939455565649424289,-0.2175,-0.106,0.0,False,multivariate_combination
WORK_HASH_12939653041654440769,-0.2184,-0.4922,0.0,False,multivariate_combination
WORK_HASH_12939806211220596289,-0.2108,-0.3268,0.0,False,multivariate_combination
WORK_HASH_12939878059898241256,-0.1498,-0.4339,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12939964053831235756,-0.1641,1.0466,0.0,False,inactivity_gap_days
WORK_HASH_1293998058573265159,-0.181,-0.5255,0.0,False,sanction_delay_days
WORK_HASH_12940136464852047672,-0.1636,-0.4641,0.0,False,sanction_delay_days
WORK_HASH_12940271493540455587,-0.0362,6.6611,0.0,False,"concentration_pct, inactivity_gap_days"
WORK_HASH_12940272195442827661,-0.151,-0.4513,0.0,False,sanction_delay_days
WORK_HASH_12940301916343710748,-0.2164,-0.5168,0.0,False,multivariate_combination
WORK_HASH_12940397664735745348,-0.2207,-0.5272,0.0,False,multivariate_combination
WORK_HASH_12940415711576282341,-0.1693,-0.5168,0.0,False,inactivity_gap_days
WORK_HASH_12940449370607756018,-0.0739,-0.5123,0.0,False,sanction_delay_days
WORK_HASH_12940539169494195953,0.0446,-0.486,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12940811933741189319,-0.1905,-0.476,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12940901730824727677,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12941165986191244372,-0.0275,-0.4534,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12941355953941327498,-0.2174,-0.5,0.0,False,multivariate_combination
WORK_HASH_12941501883833050431,-0.1747,-0.4644,0.0,False,sanction_delay_days
WORK_HASH_12941709554538032089,-0.1805,-0.4765,0.0,False,sanction_delay_days
WORK_HASH_12941712320294368367,-0.2156,-0.1383,0.0,False,multivariate_combination
WORK_HASH_12941874540927306760,-0.1837,-0.5275,0.0,False,inactivity_gap_days
WORK_HASH_12941876970546536490,-0.1782,-0.4212,0.0,False,sanction_delay_days
WORK_HASH_12941912609649553803,-0.2172,-0.5,0.0,False,multivariate_combination
WORK_HASH_12941925365240718762,-0.2164,-0.5168,0.0,False,multivariate_combination
WORK_HASH_12942032947539930359,-0.1267,-0.4839,0.0,False,sanction_delay_days
WORK_HASH_12942042737919758622,-0.1685,-0.2146,0.0,False,inactivity_gap_days
WORK_HASH_12942190748607275126,-0.1051,-0.4929,0.0,False,sanction_delay_days
WORK_HASH_12942240796427417141,-0.1542,-0.3052,0.0,False,sanction_delay_days
WORK_HASH_12942306642176426025,-0.1402,-0.4822,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12942437004299259927,-0.2169,-0.4117,0.0,False,multivariate_combination
WORK_HASH_12942452931791025553,-0.1813,-0.51,0.0,False,sanction_delay_days
WORK_HASH_12942505342600060095,-0.0568,-0.485,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12942532759869226295,-0.1478,-0.5354,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_12942570778249203738,-0.2062,-0.4647,0.0,False,inactivity_gap_days
WORK_HASH_12942619061823406217,-0.1033,-0.4972,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_1294264561384111604,-0.1246,-0.4658,0.0,False,sanction_delay_days
WORK_HASH_12942670249522131130,-0.1674,-0.3554,0.0,False,sanction_delay_days
WORK_HASH_12942751185897186586,-0.1639,-0.4709,0.0,False,sanction_delay_days
WORK_HASH_12942799946591463560,-0.1352,-0.3624,0.0,False,sanction_delay_days
WORK_HASH_129428619517160942,-0.0987,-0.4106,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12943138711562663263,-0.199,-0.4228,0.0,False,multivariate_combination
WORK_HASH_12943169507972536375,-0.1296,-0.4707,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12943269815410711256,-0.2134,-0.4519,0.0,False,inactivity_gap_days
WORK_HASH_12943474856431266662,-0.1511,-0.4845,0.0,False,sanction_delay_days
WORK_HASH_12943552715542069106,-0.1565,-0.4432,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12943556214009205391,-0.2227,-0.439,0.0,False,multivariate_combination
WORK_HASH_12943686201017558479,-0.1854,-0.5138,0.0,False,sanction_delay_days
WORK_HASH_12943832960231924697,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12943832960231924697,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12943832960231924697,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12943832960231924697,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12943928812011523187,-0.1319,-0.5051,0.0,False,sanction_delay_days
WORK_HASH_12943987150704428884,-0.215,-0.5717,0.0,False,multivariate_combination
WORK_HASH_129440001646308045,-0.1462,-0.4341,0.0,False,inactivity_gap_days
WORK_HASH_12944062580310251723,-0.2182,-0.5,0.0,False,multivariate_combination
WORK_HASH_12944123774594271405,-0.2169,-0.5,0.0,False,multivariate_combination
WORK_HASH_12944169459873734919,-0.188,-0.426,0.0,False,sanction_delay_days
WORK_HASH_12944463846405929796,-0.1591,-0.3972,0.0,False,sanction_delay_days
WORK_HASH_12944476177576964258,-0.102,-0.4191,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12944495922028300820,-0.0554,-0.5189,0.0,False,sanction_delay_days
WORK_HASH_12944585266974316692,-0.2133,-0.5049,0.0,False,inactivity_gap_days
WORK_HASH_1294458535498240340,-0.1245,-0.4493,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12944702860023784508,-0.2175,-0.5086,0.0,False,multivariate_combination
WORK_HASH_12944826698542886179,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12944859597028385128,-0.1492,-0.426,0.0,False,sanction_delay_days
WORK_HASH_12944986195372966111,-0.0848,-0.3833,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_1294514089903203275,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12945252046053123118,-0.1671,-0.4761,0.0,False,sanction_delay_days
WORK_HASH_12945468899560036111,-0.1297,-0.5062,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12945632431306106527,-0.215,-0.5717,0.0,False,multivariate_combination
WORK_HASH_12945825862203817439,-0.124,-0.4568,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12945831294143874185,-0.129,-0.3935,0.0,False,inactivity_gap_days
WORK_HASH_12946147112075761637,-0.2232,-0.4145,0.0,False,multivariate_combination
WORK_HASH_12946151190381923912,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12946276910514140467,-0.2156,-0.495,0.0,False,multivariate_combination
WORK_HASH_12946766592134123769,-0.1991,-0.4089,0.0,False,multivariate_combination
WORK_HASH_12946810727412746388,-0.2234,-0.5286,0.0,False,multivariate_combination
WORK_HASH_12946864698489580958,-0.0027,-0.5082,0.0,False,sanction_delay_days
WORK_HASH_1294690999587040940,-0.1946,-0.4787,0.0,False,sanction_delay_days
WORK_HASH_12946995070447459673,-0.1211,-0.5012,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_12947186035800288989,-0.1929,0.6678,0.0,False,inactivity_gap_days
WORK_HASH_12947258937946823499,-0.1951,-0.4998,0.0,False,inactivity_gap_days
WORK_HASH_12947338523895998471,-0.1834,-0.4299,0.0,False,inactivity_gap_days
WORK_HASH_12947485596009534952,-0.1519,-0.4375,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12947491297572398154,-0.2169,-0.4717,0.0,False,multivariate_combination
WORK_HASH_12947630368979224261,-0.1993,-0.4017,0.0,False,inactivity_gap_days
WORK_HASH_12947656059437925135,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12947656059437925135,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12947656059437925135,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1294767935276119048,-0.2184,-0.4943,0.0,False,multivariate_combination
WORK_HASH_12947754344207003862,-0.1899,-0.5168,0.0,False,multivariate_combination
WORK_HASH_1294782291403966982,-0.165,-0.4674,0.0,False,sanction_delay_days
WORK_HASH_12948007385642182943,-0.1504,-0.1343,0.0,False,inactivity_gap_days
WORK_HASH_12948018736977489033,-0.2155,-0.4637,0.0,False,inactivity_gap_days
WORK_HASH_1294803432842942457,-0.0671,-0.3106,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12948206133573878648,-0.1765,-0.4838,0.0,False,sanction_delay_days
WORK_HASH_12948279331233500367,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12948279331233500367,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12948279331233500367,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12948443737120448183,-0.1498,-0.4035,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12948492029070844884,-0.217,-0.5125,0.0,False,multivariate_combination
WORK_HASH_12948526683859107761,-0.1339,-0.4782,0.0,False,sanction_delay_days
WORK_HASH_12948640249853748295,-0.2179,-0.5045,0.0,False,multivariate_combination
WORK_HASH_12948833489895041058,-0.0965,-0.2949,0.0,False,inactivity_gap_days
WORK_HASH_12948953095843945026,-0.1846,-0.524,0.0,False,sanction_delay_days
WORK_HASH_12949002109254324039,-0.1913,-0.4517,0.0,False,multivariate_combination
WORK_HASH_12949055091450715974,-0.1595,-0.4705,0.0,False,sanction_delay_days
WORK_HASH_12949161251071841368,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12949201866993924594,-0.2161,-0.5092,0.0,False,multivariate_combination
WORK_HASH_12949288065997206428,-0.1844,-0.4552,0.0,False,sanction_delay_days
WORK_HASH_12949509879565509776,-0.1364,-0.518,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_129495626909819324,-0.1391,-0.4816,0.0,False,sanction_delay_days
WORK_HASH_12949566019961509955,-0.2183,-0.4555,0.0,False,multivariate_combination
WORK_HASH_12949621388922457457,-0.1888,-0.5086,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12949665242037399421,-0.1832,-0.4304,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12949852089309633339,-0.1442,-0.5115,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12949918231850387740,-0.1628,-0.5068,0.0,False,inactivity_gap_days
WORK_HASH_12950038274775699855,-0.1928,-0.3751,0.0,False,inactivity_gap_days
WORK_HASH_12950132239016971638,-0.1675,-0.4778,0.0,False,sanction_delay_days
WORK_HASH_12950193718110331675,-0.1647,0.2996,0.0,False,inactivity_gap_days
WORK_HASH_12950231604593860113,-0.0027,-0.474,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_1295035569675199170,-0.1778,-0.4869,0.0,False,sanction_delay_days
WORK_HASH_12950496398824349953,-0.1896,-0.4483,0.0,False,multivariate_combination
WORK_HASH_12950526809434286688,-0.2177,-0.5258,0.0,False,multivariate_combination
WORK_HASH_12950537842392719283,-0.1905,-0.5211,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_1295059395148533348,-0.215,-0.2111,0.0,False,multivariate_combination
WORK_HASH_1295059810071673622,-0.2108,-0.3268,0.0,False,multivariate_combination
WORK_HASH_12950634312978997293,0.0668,0.5899,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12950786045100044271,0.0882,-0.336,0.0,False,sanction_delay_days
WORK_HASH_12950817605613722415,-0.2155,-0.4813,0.0,False,inactivity_gap_days
WORK_HASH_12951023320256199517,-0.2224,-0.5306,0.0,False,multivariate_combination
WORK_HASH_12951123087855213113,-0.1936,-0.4793,0.0,False,multivariate_combination
WORK_HASH_12951166298832235143,-0.0625,-0.4695,0.0,False,sanction_delay_days
WORK_HASH_12951169805905880224,-0.0127,-0.4756,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12951304115609934457,-0.1651,-0.5356,0.0,False,inactivity_gap_days
WORK_HASH_12951342718846520777,0.0913,-0.4131,0.0,False,sanction_delay_days
WORK_HASH_12951469248312084254,-0.1212,-0.2999,0.0,False,sanction_delay_days
WORK_HASH_12951565891975556399,-0.181,-0.414,0.0,False,sanction_delay_days
WORK_HASH_12951821499034471328,-0.2083,0.034,0.0,False,multivariate_combination
WORK_HASH_12951828598298914074,-0.1635,-0.4975,0.0,False,sanction_delay_days
WORK_HASH_12951926599360147376,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12952004369367927265,0.0082,-0.2899,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12952113100001542896,-0.1958,-0.3319,0.0,False,inactivity_gap_days
WORK_HASH_12952154852765247033,-0.1526,-0.4774,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12952298107222165249,-0.0879,-0.5217,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_1295230608514059737,-0.2175,-0.2469,0.0,False,multivariate_combination
WORK_HASH_12952385964629628581,-0.1754,-0.4893,0.0,False,sanction_delay_days
WORK_HASH_12952483504550667462,-0.2167,8875739.1366,0.19,False,multivariate_combination
WORK_HASH_12952495845293384625,-0.1466,-0.5155,0.0,False,sanction_delay_days
WORK_HASH_12952587412367558719,-0.1823,-0.3521,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_12952594008688181317,-0.2184,-0.2471,0.0,False,multivariate_combination
WORK_HASH_12952774382786082521,-0.1923,-0.479,0.0,False,inactivity_gap_days
WORK_HASH_12952805792058918734,-0.1929,0.7419,0.0,False,inactivity_gap_days
WORK_HASH_1295280681639539420,-0.2054,-0.2297,0.0,False,multivariate_combination
WORK_HASH_12952842029105006545,-0.2166,-0.5267,0.0,False,multivariate_combination
WORK_HASH_1295322018550194718,-0.1878,-0.4492,0.0,False,multivariate_combination
WORK_HASH_12953224488104222937,-0.1365,-0.3872,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_1295339841410416693,-0.039,-0.3996,0.0,False,sanction_delay_days
WORK_HASH_12953445166357747238,-0.2164,-0.5019,0.0,False,multivariate_combination
WORK_HASH_12953776361519026819,-0.1929,0.1288,0.0,False,inactivity_gap_days
WORK_HASH_12953786824549266678,-0.2179,-0.4709,0.0,False,multivariate_combination
WORK_HASH_12953945635863049961,0.0282,-0.4764,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12954017324507000434,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12954017324507000434,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12954017324507000434,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12954017324507000434,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12954017324507000434,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12954017324507000434,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12954017324507000434,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12954017324507000434,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12954017324507000434,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12954017324507000434,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12954056169903748243,0.0331,-0.506,0.0,False,sanction_delay_days
WORK_HASH_12954206131813731809,-0.1102,-0.493,0.0,False,sanction_delay_days
WORK_HASH_12954313502253435095,-0.2201,-0.5152,0.0,False,multivariate_combination
WORK_HASH_12954644156702680691,-0.1926,-0.4403,0.0,False,multivariate_combination
WORK_HASH_12955119266476434959,-0.1942,-0.4815,0.0,False,multivariate_combination
WORK_HASH_1295535284050089922,-0.1764,-0.3862,0.0,False,"inactivity_gap_days, sanction_delay_days"
WORK_HASH_1295538602032374527,-0.1892,-0.5103,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12955390226710248168,-0.2198,-0.3875,0.0,False,multivariate_combination
WORK_HASH_12955468107016435584,-0.1765,-0.4653,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12955511596001708484,-0.0792,-0.4753,0.0,False,sanction_delay_days
WORK_HASH_12955569439150555152,-0.198,-0.3364,0.0,False,inactivity_gap_days
WORK_HASH_12955735469014409751,-0.1336,-0.5036,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12955741202676837617,-0.2197,-0.5,0.0,False,multivariate_combination
WORK_HASH_12955829434144888049,-0.2232,-0.4145,0.0,False,multivariate_combination
WORK_HASH_12955845942292704095,-0.2175,-0.289,0.0,False,multivariate_combination
WORK_HASH_12955867688967600180,-0.1842,-0.5025,0.0,False,inactivity_gap_days
WORK_HASH_12955952278148415094,-0.0817,-0.4997,0.0,False,sanction_delay_days
WORK_HASH_12956021557603857201,-0.2208,-0.5515,0.0,False,multivariate_combination
WORK_HASH_12956102918980019107,-0.154,-0.4429,0.0,False,sanction_delay_days
WORK_HASH_12956181058046136834,-0.2186,-0.4711,0.0,False,multivariate_combination
WORK_HASH_12956207432236551836,-0.2186,-0.5364,0.0,False,multivariate_combination
WORK_HASH_12956592960676500377,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12956716561127771344,-0.2199,-0.5115,0.0,False,multivariate_combination
WORK_HASH_12956782202214960971,0.0704,-0.5074,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12956826519872726345,-0.1447,-0.5324,0.0,False,sanction_delay_days
WORK_HASH_12956924099785921802,-0.149,-0.4951,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12957015938487926862,-0.2196,-0.5148,0.0,False,multivariate_combination
WORK_HASH_12957270181425510973,-0.1806,-0.5004,0.0,False,sanction_delay_days
WORK_HASH_12957314274613436880,-0.2199,-0.5,0.0,False,multivariate_combination
WORK_HASH_1295736981818277373,-0.172,-0.4892,0.0,False,sanction_delay_days
WORK_HASH_12957407355196981506,-0.1779,-0.5399,0.0,False,sanction_delay_days
WORK_HASH_12957424972257205720,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12957441685864181591,0.0161,-0.3965,0.0,False,sanction_delay_days
WORK_HASH_1295753358289551274,-0.1478,-0.3917,0.0,False,sanction_delay_days
WORK_HASH_12957594680060592116,-0.1886,-0.5269,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12957663659193726719,-0.2191,-0.0546,0.0,False,multivariate_combination
WORK_HASH_1295826345688103546,-0.2183,-0.4742,0.0,False,multivariate_combination
WORK_HASH_12958324237684209886,-0.2198,-0.5131,0.0,False,multivariate_combination
WORK_HASH_12958484700422026013,-0.1447,-0.5124,0.0,False,inactivity_gap_days
WORK_HASH_12958492764280141416,0.0012,-0.4002,0.0,False,inactivity_gap_days
WORK_HASH_12958498073256502851,-0.0426,-0.5158,0.0,False,inactivity_gap_days
WORK_HASH_12958523207069388962,-0.1885,-0.5109,0.0,False,multivariate_combination
WORK_HASH_12958774400437042946,-0.2155,-0.5196,0.0,False,multivariate_combination
WORK_HASH_1295913735774649820,-0.0426,-0.5158,0.0,False,inactivity_gap_days
WORK_HASH_12959226787774881082,-0.1949,-0.0106,0.0,False,inactivity_gap_days
WORK_HASH_12959397798287074794,-0.1851,-0.5267,0.0,False,sanction_delay_days
WORK_HASH_12959446916827089785,-0.2061,-0.5772,0.0,False,multivariate_combination
WORK_HASH_12959550063541779194,-0.1902,-0.5189,0.0,False,sanction_delay_days
WORK_HASH_12959611701432356320,-0.198,-0.3948,0.0,False,inactivity_gap_days
WORK_HASH_12959617521925447497,-0.2175,-0.4916,0.0,False,multivariate_combination
WORK_HASH_12959625879672296694,-0.1788,-0.4336,0.0,False,sanction_delay_days
WORK_HASH_12959887607033787621,-0.1647,-0.4464,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_1296005662805216862,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12960187418342155651,-0.1351,-0.4557,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12960189675789677298,-0.1445,-0.506,0.0,False,inactivity_gap_days
WORK_HASH_12960210527719129737,-0.1442,-0.5115,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_1296021879364297368,-0.2186,-0.5364,0.0,False,multivariate_combination
WORK_HASH_12960569317476474526,-0.0834,-0.4955,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12960583122468049173,-0.1819,-0.4675,0.0,False,inactivity_gap_days
WORK_HASH_12960628294593658648,-0.2198,-0.5131,0.0,False,multivariate_combination
WORK_HASH_12960725237440152494,-0.1353,-0.4664,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12960848091984815865,-0.2171,-0.4993,0.0,False,multivariate_combination
WORK_HASH_12960865512046042790,-0.1437,-0.3987,0.0,False,sanction_delay_days
WORK_HASH_12961083988748903444,-0.159,-0.4967,0.0,False,sanction_delay_days
WORK_HASH_12961088153786982734,-0.0893,-0.4678,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12961140608057145068,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12961307389590352583,-0.1792,-0.5119,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12961324548648666578,-0.0296,-0.4977,0.0,False,sanction_delay_days
WORK_HASH_12961349833179669730,-0.1652,-0.3657,0.0,False,inactivity_gap_days
WORK_HASH_12961528615073155761,-0.1103,-0.4896,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12961933155013615226,-0.2197,0.0364,0.0,False,multivariate_combination
WORK_HASH_12961995063129333894,-0.1954,-0.4485,0.0,False,multivariate_combination
WORK_HASH_12962119513377291955,-0.0801,-0.4952,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12962154989332312475,-0.2175,-0.5086,0.0,False,multivariate_combination
WORK_HASH_12962181851911848474,-0.2232,-0.4586,0.0,False,multivariate_combination
WORK_HASH_12962244989282508645,0.0792,-0.5142,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12962360549810056303,-0.2194,-0.2585,0.0,False,multivariate_combination
WORK_HASH_12962436202527845465,-0.0764,-0.474,0.0,False,sanction_delay_days
WORK_HASH_12962587295202096337,-0.1958,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12962601272944761394,-0.2196,-0.4984,0.0,False,multivariate_combination
WORK_HASH_12962766327052114767,-0.2209,-0.4859,0.0,False,multivariate_combination
WORK_HASH_12963202564015616429,-0.1797,-0.5294,0.0,False,sanction_delay_days
WORK_HASH_12963243734402292192,-0.2155,-0.5437,0.0,False,inactivity_gap_days
WORK_HASH_12963501850963109945,-0.1955,-0.4816,0.0,False,multivariate_combination
WORK_HASH_12963876811052403833,-0.0148,0.1661,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12963904983890503619,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_12964123801917656325,-0.1534,-0.4273,0.0,False,sanction_delay_days
WORK_HASH_12964243323596331989,-0.1248,-0.5079,0.0,False,sanction_delay_days
WORK_HASH_12964269463928586539,-0.1873,-0.5303,0.0,False,sanction_delay_days
WORK_HASH_12964279903409666331,-0.2183,-0.5149,0.0,False,multivariate_combination
WORK_HASH_12964369043177805190,-0.1602,-0.5009,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12964371237651780069,-0.1765,-0.4484,0.0,False,multivariate_combination
WORK_HASH_12964494569461910684,-0.1944,-0.4921,0.0,False,multivariate_combination
WORK_HASH_12964574496267029888,-0.2164,-0.4893,0.0,False,multivariate_combination
WORK_HASH_1296472648860873779,-0.2167,-0.4567,0.0,False,multivariate_combination
WORK_HASH_12964730824604787554,-0.1328,-0.5431,0.0,False,"sanction_delay_days, inactivity_gap_days"
WORK_HASH_12965537859598480031,-0.2209,-0.4859,0.0,False,multivariate_combination
WORK_HASH_1296557383400779728,-0.2049,-0.5,0.0,False,inactivity_gap_days
WORK_HASH_1296557383400779728,-0.2049,-0.5,0.0,False,inactivity_gap_days
