transaction_id,canonical_work_id,official_work_id,parliament,source_dataset,source_row_id,vendor_name,ida_agency,work_status,transaction_amount,transaction_date,state,constituency,mp_name
TX_LO_026648,CW_LO_EXP_026648,WS/MP18389/2025-2026/163821,lok_sabha,expenditure,26647,Premalatha Polu,JAYASHANKAR BHUPALAPALLY(DISTRICT COLLECTOR JAYASHANKAR BHUPALPALLY_IDA),Payment Success,196883.0,,Telangana,WARANGEL(SC),Kadiyam Kavya
TX_LO_026649,CW_LO_EXP_026649,WS/MP18379/2025-2026/211614,lok_sabha,expenditure,26648,Junaid Rahim Shagoo,KUPWARA(Deputy Commissioner Kupwara_IDA),Payment Success,2592043.0,,Jammu and Kashmir,BARAMULLAH,Abdul Rashid Sheikh
TX_LO_026650,CW_LO_EXP_026650,WS/MP574/2025-2026/183676,lok_sabha,expenditure,26649,Arduvada Gram Panchayat,BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA),Payment Success,300000.0,,Gujarat,PATAN,Bharatsinhji Shankarji Dabhi
TX_LO_026651,CW_LO_EXP_026651,WS/MP18263/2025-2026/163671,lok_sabha,expenditure,26650,Girish Kundapur Nayak,UDUPI(DEPUTY COMMISSIONER UDUPI_IDA),Payment Success,500000.0,,Karnataka,UDUPI CHIKMAGALUR,Kota Srinivas Poojary
TX_LO_026652,CW_LO_EXP_026652,WS/MP18081/2025-2026/238031,lok_sabha,expenditure,26651,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026653,CW_LO_EXP_026653,WS/MP18081/2026-2027/258993,lok_sabha,expenditure,26652,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026654,CW_LO_EXP_026654,WS/MP18081/2026-2027/258982,lok_sabha,expenditure,26653,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026655,CW_LO_EXP_026655,WS/MP18081/2026-2027/258981,lok_sabha,expenditure,26654,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026656,CW_LO_EXP_026656,WS/MP18081/2025-2026/157221,lok_sabha,expenditure,26655,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026657,CW_LO_EXP_026657,WS/MP18081/2025-2026/164576,lok_sabha,expenditure,26656,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026658,CW_LO_EXP_026658,WS/MP18081/2025-2026/157231,lok_sabha,expenditure,26657,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,250000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026659,CW_LO_EXP_026659,WS/MP18081/2025-2026/164553,lok_sabha,expenditure,26658,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,530617.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026660,CW_LO_EXP_026660,WS/MP18081/2025-2026/164557,lok_sabha,expenditure,26659,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,530598.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026661,CW_LO_EXP_026661,WS/MP18081/2025-2026/164575,lok_sabha,expenditure,26660,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026662,CW_LO_EXP_026662,WS/MP18081/2025-2026/164549,lok_sabha,expenditure,26661,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026663,CW_LO_EXP_026663,WS/MP18081/2025-2026/164565,lok_sabha,expenditure,26662,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,583487.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026664,CW_LO_EXP_026664,WS/MP18081/2025-2026/164538,lok_sabha,expenditure,26663,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026665,CW_LO_EXP_026665,WS/MP18081/2025-2026/164631,lok_sabha,expenditure,26664,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026666,CW_LO_EXP_026666,WS/MP18081/2025-2026/157215,lok_sabha,expenditure,26665,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026667,CW_LO_EXP_026667,WS/MP18081/2025-2026/164629,lok_sabha,expenditure,26666,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026668,CW_LO_EXP_026668,WS/MP18081/2025-2026/157231,lok_sabha,expenditure,26667,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,250000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026669,CW_LO_EXP_026669,WS/MP18081/2025-2026/157215,lok_sabha,expenditure,26668,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026670,CW_LO_EXP_026670,WS/MP18081/2025-2026/157234,lok_sabha,expenditure,26669,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026671,CW_LO_EXP_026671,WS/MP18081/2025-2026/157247,lok_sabha,expenditure,26670,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026672,CW_LO_EXP_026672,WS/MP18081/2026-2027/258995,lok_sabha,expenditure,26671,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,250000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026673,CW_LO_EXP_026673,WS/MP18081/2025-2026/164538,lok_sabha,expenditure,26672,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026674,CW_LO_EXP_026674,WS/MP18081/2025-2026/157221,lok_sabha,expenditure,26673,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026675,CW_LO_EXP_026675,WS/MP18081/2025-2026/157236,lok_sabha,expenditure,26674,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026676,CW_LO_EXP_026676,WS/MP18081/2025-2026/157238,lok_sabha,expenditure,26675,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026677,CW_LO_EXP_026677,WS/MP18081/2025-2026/164060,lok_sabha,expenditure,26676,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026678,CW_LO_EXP_026678,WS/MP18081/2025-2026/157247,lok_sabha,expenditure,26677,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026679,CW_LO_EXP_026679,WS/MP18081/2025-2026/157234,lok_sabha,expenditure,26678,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,400000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026680,CW_LO_EXP_026680,WS/MP18081/2025-2026/157242,lok_sabha,expenditure,26679,Nirmithi Kendra Bangalore Rural District,BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN),Payment Success,500000.0,,Karnataka,CHIKBALLAPUR,K.Sudhakar
TX_LO_026681,CW_LO_EXP_026681,WS/MP18345/2025-2026/194559,lok_sabha,expenditure,26680,Radhe Krishna Enterprises,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Payment Success,155315.0,,Uttar Pradesh,KANNAUJ,Akhilesh Yadav
TX_LO_026682,CW_LO_EXP_026682,WS/MP18345/2025-2026/194559,lok_sabha,expenditure,26681,Radhe Krishna Enterprises,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),Payment Success,434269.0,,Uttar Pradesh,KANNAUJ,Akhilesh Yadav
TX_LO_026683,CW_LO_EXP_026683,WS/MP432/2025-2026/213482,lok_sabha,expenditure,26682,Gram Panchayat Marhana,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Payment Success,150000.0,,Himachal Pradesh,HAMIRPUR_HP,Anurag Singh Thakur
TX_LO_026684,CW_LO_EXP_026684,WS/MP432/2025-2026/213482,lok_sabha,expenditure,26683,Gram Panchayat Marhana,"BILASPUR(DEPUTY COMMISSIONER, BILASPUR)",Payment Success,49874.0,,Himachal Pradesh,HAMIRPUR_HP,Anurag Singh Thakur
TX_LO_026685,CW_LO_EXP_026685,WS/MP859/2025-2026/190564,lok_sabha,expenditure,26684,S K Construction Co,HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA),Payment Success,409872.0,,West Bengal,SREERAMPUR,Kalyan Banerjee
TX_LO_026686,CW_LO_EXP_026686,WS/MP18101/2025-2026/229632,lok_sabha,expenditure,26685,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026687,CW_LO_EXP_026687,WS/MP18101/2025-2026/229633,lok_sabha,expenditure,26686,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026688,CW_LO_EXP_026688,WS/MP18101/2025-2026/229634,lok_sabha,expenditure,26687,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026689,CW_LO_EXP_026689,WS/MP18101/2025-2026/229635,lok_sabha,expenditure,26688,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026690,CW_LO_EXP_026690,WS/MP18101/2025-2026/229636,lok_sabha,expenditure,26689,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026691,CW_LO_EXP_026691,WS/MP18101/2025-2026/229637,lok_sabha,expenditure,26690,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026692,CW_LO_EXP_026692,WS/MP18101/2025-2026/229653,lok_sabha,expenditure,26691,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026693,CW_LO_EXP_026693,WS/MP18101/2025-2026/229654,lok_sabha,expenditure,26692,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026694,CW_LO_EXP_026694,WS/MP18101/2025-2026/229652,lok_sabha,expenditure,26693,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026695,CW_LO_EXP_026695,WS/MP18101/2025-2026/229651,lok_sabha,expenditure,26694,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026696,CW_LO_EXP_026696,WS/MP18101/2025-2026/229643,lok_sabha,expenditure,26695,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,903120.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026697,CW_LO_EXP_026697,WS/MP18101/2025-2026/229608,lok_sabha,expenditure,26696,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,45156.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026698,CW_LO_EXP_026698,WS/MP18101/2025-2026/229609,lok_sabha,expenditure,26697,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026699,CW_LO_EXP_026699,WS/MP18101/2025-2026/229646,lok_sabha,expenditure,26698,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026700,CW_LO_EXP_026700,WS/MP18101/2025-2026/229647,lok_sabha,expenditure,26699,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026701,CW_LO_EXP_026701,WS/MP18101/2025-2026/229648,lok_sabha,expenditure,26700,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026702,CW_LO_EXP_026702,WS/MP18101/2025-2026/229649,lok_sabha,expenditure,26701,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026703,CW_LO_EXP_026703,WS/MP18101/2025-2026/229650,lok_sabha,expenditure,26702,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026704,CW_LO_EXP_026704,WS/MP18101/2025-2026/229574,lok_sabha,expenditure,26703,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,225780.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026705,CW_LO_EXP_026705,WS/MP18101/2025-2026/229575,lok_sabha,expenditure,26704,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,45156.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026706,CW_LO_EXP_026706,WS/MP18101/2025-2026/229576,lok_sabha,expenditure,26705,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026707,CW_LO_EXP_026707,WS/MP18101/2025-2026/229577,lok_sabha,expenditure,26706,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026708,CW_LO_EXP_026708,WS/MP18101/2025-2026/229578,lok_sabha,expenditure,26707,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026709,CW_LO_EXP_026709,WS/MP18101/2025-2026/229597,lok_sabha,expenditure,26708,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,225780.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026710,CW_LO_EXP_026710,WS/MP18101/2025-2026/229598,lok_sabha,expenditure,26709,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026711,CW_LO_EXP_026711,WS/MP18101/2025-2026/229599,lok_sabha,expenditure,26710,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026712,CW_LO_EXP_026712,WS/MP18101/2025-2026/229600,lok_sabha,expenditure,26711,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026713,CW_LO_EXP_026713,WS/MP18101/2025-2026/229601,lok_sabha,expenditure,26712,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026714,CW_LO_EXP_026714,WS/MP18101/2025-2026/229604,lok_sabha,expenditure,26713,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026715,CW_LO_EXP_026715,WS/MP18101/2025-2026/229605,lok_sabha,expenditure,26714,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026716,CW_LO_EXP_026716,WS/MP18101/2025-2026/229621,lok_sabha,expenditure,26715,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026717,CW_LO_EXP_026717,WS/MP18101/2025-2026/229620,lok_sabha,expenditure,26716,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,135468.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026718,CW_LO_EXP_026718,WS/MP18101/2025-2026/229619,lok_sabha,expenditure,26717,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026719,CW_LO_EXP_026719,WS/MP18101/2025-2026/229618,lok_sabha,expenditure,26718,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026720,CW_LO_EXP_026720,WS/MP18101/2025-2026/229617,lok_sabha,expenditure,26719,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,135468.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026721,CW_LO_EXP_026721,WS/MP18101/2025-2026/229616,lok_sabha,expenditure,26720,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,180634.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026722,CW_LO_EXP_026722,WS/MP18101/2025-2026/229606,lok_sabha,expenditure,26721,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026723,CW_LO_EXP_026723,WS/MP18101/2025-2026/229607,lok_sabha,expenditure,26722,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026724,CW_LO_EXP_026724,WS/MP18101/2025-2026/229655,lok_sabha,expenditure,26723,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026725,CW_LO_EXP_026725,WS/MP18101/2025-2026/229656,lok_sabha,expenditure,26724,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026726,CW_LO_EXP_026726,WS/MP18101/2025-2026/235263,lok_sabha,expenditure,26725,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,700000.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026727,CW_LO_EXP_026727,WS/MP18101/2025-2026/235261,lok_sabha,expenditure,26726,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,700000.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026728,CW_LO_EXP_026728,WS/MP18101/2025-2026/229914,lok_sabha,expenditure,26727,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,911540.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026729,CW_LO_EXP_026729,WS/MP18101/2025-2026/235263,lok_sabha,expenditure,26728,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,211540.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026730,CW_LO_EXP_026730,WS/MP18101/2025-2026/229917,lok_sabha,expenditure,26729,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,911540.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026731,CW_LO_EXP_026731,WS/MP18101/2025-2026/229916,lok_sabha,expenditure,26730,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,911540.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026732,CW_LO_EXP_026732,WS/MP18101/2025-2026/229915,lok_sabha,expenditure,26731,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,911540.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026733,CW_LO_EXP_026733,WS/MP18101/2025-2026/235261,lok_sabha,expenditure,26732,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,211540.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026734,CW_LO_EXP_026734,WS/MP18101/2025-2026/229631,lok_sabha,expenditure,26733,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026735,CW_LO_EXP_026735,WS/MP18101/2025-2026/229630,lok_sabha,expenditure,26734,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,90312.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026736,CW_LO_EXP_026736,WS/MP18101/2025-2026/261599,lok_sabha,expenditure,26735,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,199604.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026737,CW_LO_EXP_026737,WS/MP18101/2025-2026/261600,lok_sabha,expenditure,26736,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,199604.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026738,CW_LO_EXP_026738,WS/MP18101/2025-2026/261603,lok_sabha,expenditure,26737,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,199604.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
TX_LO_026739,CW_LO_EXP_026739,WS/MP18101/2025-2026/261602,lok_sabha,expenditure,26738,Mp State Agro Industries Development Corporation Ltd Damoh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),Payment Success,199604.0,,Madhya Pradesh,DAMOH,Rahul Singh Lodhi
