source_house,source_file,source_row_number,sr_no,work_category,work,state,ida,work_description,honble_members_of_parliament,elected/nominated,image,completion_date,amount_disbursed_₹,raw_completion_date,raw_amount_disbursed_₹,completed_disbursed_amount_inr,raw_work_category,canonical_work_category,raw_state,canonical_state,canonical_state_id,raw_constituency,canonical_constituency,canonical_constituency_id,raw_ida,canonical_ida,canonical_authority_id,raw_mp_name,canonical_mp_name,canonical_mp_id,canonical_work_id,financial_year
RAJYA_SABHA,Works Completed (8).csv,906,905,Normal/Others,WS/MP195/2023-2024/23162-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_13079553743243013013,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,907,906,Normal/Others,WS/MP195/2023-2024/23163-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_11345393772899716640,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,908,907,Normal/Others,WS/MP195/2023-2024/23167-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_7894215599516424657,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,909,908,Normal/Others,WS/MP195/2023-2024/23165-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_13598700229759349424,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,910,909,Normal/Others,WS/MP195/2023-2024/23164-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_4715262916780635636,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,911,910,Normal/Others,WS/MP195/2023-2024/23166-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_1846282515014341790,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,912,911,Normal/Others,WS/MP195/2023-2024/23173-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_14814865493719953045,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,913,912,Normal/Others,WS/MP195/2023-2024/23172-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_8631243090583132871,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,914,913,Normal/Others,WS/MP195/2023-2024/23171-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_13921590803422791597,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,915,914,Normal/Others,WS/MP195/2023-2024/23174-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_10666201303499463188,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,916,915,Normal/Others,WS/MP195/2023-2024/23170-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_16394975342428356103,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,917,916,Normal/Others,WS/MP195/2023-2024/23178-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_5535876829549511976,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,918,917,Normal/Others,WS/MP195/2023-2024/23177-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163272.5,2025-01-13,163272.5,163272.5,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_10535450809191698887,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,919,918,Normal/Others,WS/MP195/2023-2024/23176-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_2850512346805494067,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,920,919,Normal/Others,WS/MP195/2023-2024/23179-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_3657018486199296441,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,921,920,Normal/Others,WS/MP195/2023-2024/23175-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_18402293518565013194,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,922,921,Normal/Others,WS/MP195/2023-2024/23182-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_12843843780280128959,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,923,922,Normal/Others,WS/MP195/2023-2024/23185-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_835121672622920925,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,924,923,Normal/Others,WS/MP195/2023-2024/23184-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_4158399187019019687,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,925,924,Normal/Others,WS/MP195/2023-2024/23186-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_15979013949654545108,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,926,925,Normal/Others,WS/MP195/2023-2024/23183-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_13068366901654360819,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,927,926,Normal/Others,WS/MP195/2023-2024/23188-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_17759432186214359158,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,928,927,Normal/Others,WS/MP195/2023-2024/23190-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_13155321775440885253,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,929,928,Normal/Others,WS/MP195/2023-2024/23187-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_4941749219967275522,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,930,929,Normal/Others,WS/MP195/2023-2024/23189-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.0,2025-01-13,163273.0,163273.0,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_663582407778682494,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,931,930,Normal/Others,WS/MP195/2023-2024/23191-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.06,2025-01-13,163273.06,163273.06,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_12105232227590230676,UNKNOWN_FY
RAJYA_SABHA,Works Completed (8).csv,932,931,Normal/Others,WS/MP195/2023-2024/23198-Lighting of public spaces,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),High Mast LED Light (9.5 mtrs MS Pole with 6 LED Light 150 W,Shri B.L. Verma (2020-26) (NaN-NaN),Elected MP,Images,2025-01-13,163273.5,2025-01-13,163273.5,163273.5,Normal/Others,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),IDA_BUDAUN_DISTRICT_MAGISTRATE_BUDAUN_IDA_,Shri B.L. Verma (2020-26) (NaN-NaN),B.L. VERMA (2020-26) (NAN-NAN),MP_RAJYA_SABHA_B_L__VERMA__2020_26___NAN_NAN_,WORK_HASH_4229658293957505571,UNKNOWN_FY
